CC AB,STD AB,CC AC,STD AC,CC BC,STD BC,F1,F2,F3,MoF1,MoF2,MoF3,BiF1,BiF2,BiF3,BiF12,BiF23,BiF31,Mo,Bi,Ti,BC A,STD A,BC B,STD B,BC C,STD C,InA,OutA,InB,OutB,InC,OutC,RN,PInA,NInA,PInB,NInB,PInC,NInC,Mean Connectivity,In Degree of TT,MaxCC,F1/F2
-0.3329162149224213,0.0017714681039758,-0.4976904704424247,0.0101476248634955,-0.3889445515551846,0.007763155793102,0.6577157494920943,0.3190177546153167,0.0232664958925889,9509,4584,181,6050,761,0,4536,86,152,14274,11585,56605,0.4184241606889012,0.0031756989846912,0.3982512967658786,0.0063641420114918,0.5037517593873287,0.007702660942832,2.0,4.0,2.0,6.0,3.0,3.0,RN012,0,2,0,2,0,3,E:2N,7.0,-0.3329162149224213,2.061690109646694
-0.3239248947649242,0.0093738213111271,-0.1907547226370635,0.0094410937720518,-0.6515769969593209,0.0063971077205558,0.5358256525109829,0.4323369799293651,0.031837367559652,9035,6207,245,4470,1474,0,4128,177,169,15487,10418,58045,0.4198098213096488,0.0068240885487021,0.5216272031337094,0.0049415897806675,0.4416044660790026,0.004594132466683,3.0,3.0,3.0,4.0,5.0,3.0,RN013,0,3,1,2,2,3,E:2N,11.0,-0.1907547226370635,1.239370392508468
-0.4332418885183422,0.0136862742155957,-0.40091398779541,0.0063308497730304,-0.3829291029944679,0.0090651032331643,0.6546462498990823,0.3225463548534675,0.0228073952474501,9149,4295,174,3267,480,0,2643,88,121,13618,6599,74318,0.463642503497581,0.0034089880456337,0.4366580916196842,0.0094120593993363,0.4145080816313487,0.0054878450948354,3.0,4.0,3.0,3.0,2.0,4.0,RN014,0,3,1,2,0,2,E:2N,8.0,-0.3829291029944679,2.029619123107088
-0.3868378496404423,0.0007935716349752,-0.2361862214292508,0.009095228147081,-0.6090710967447436,0.0043449032856185,0.5308164028823787,0.4406038030482945,0.0285797940693267,11773,6990,190,2722,771,0,3276,104,128,18953,7001,61477,0.4465865342855348,0.002449780768039,0.4662442610288992,0.0046895561251308,0.4642689175522284,0.0042752535524088,3.0,4.0,3.0,5.0,4.0,3.0,RN015,0,3,1,2,2,2,E:2N,10.0,-0.2361862214292508,1.204747664931517
-0.5677031514472679,0.003977919801153,-0.5645742888854847,0.0026303615955412,-0.0287937480538261,0.0038623356472986,0.5494185163817448,0.4174991649713054,0.0330823186469498,7611,4256,152,2477,830,0,4973,227,184,12019,8691,65866,0.4820668886072538,0.0014731210898101,0.4790980649822069,0.0038193447234153,0.5384599405945721,0.0039123591632465,3.0,3.0,3.0,3.0,4.0,3.0,RN016,1,2,0,3,2,2,E:2N,10.0,-0.0287937480538261,1.3159751263682316
-0.5361243776969631,0.0031649104700463,-0.2142744994033434,0.005674839808044,-0.4212537183641201,0.0008563964451175,0.52732819407402,0.4340725585473676,0.0385992473786124,11800,7974,389,1896,696,0,3328,193,144,20163,6257,54742,0.4064595716698901,0.0050290102359447,0.4514241198721675,0.0038166945637565,0.3206380672848192,0.0047702929811146,5.0,3.0,3.0,3.0,5.0,3.0,RN017,2,3,0,3,1,4,E:2N,13.0,-0.2142744994033434,1.2148388182812897
-0.4827144439915744,0.0086436162770929,-0.3850546208193402,0.0124381437031631,-0.3662706217996514,0.0057760424290253,0.6189235127478754,0.3608923512747875,0.0201841359773371,7970,3723,76,4586,867,0,4649,128,83,11769,10313,70600,0.5282211214796481,0.0041122780700041,0.4351928147416049,0.0090644390036816,0.4190295489330715,0.0076427389906835,4.0,4.0,2.0,3.0,4.0,5.0,RN018,2,2,0,2,1,3,E:2N,10.0,-0.3662706217996514,1.7149809647160408
-0.3611081802284233,0.0055609812475026,-0.3926225217118569,0.013850432829856,-0.45476395039978,0.0014870584781579,0.642669983416252,0.3356384742951907,0.0216915422885572,9715,4140,145,4047,600,0,3634,99,132,14000,8512,60300,0.4124349041751886,0.0038683881246295,0.4569533140023436,0.0046613227656108,0.4403619252333711,0.0028192933636467,2.0,3.0,5.0,3.0,3.0,4.0,RN019,0,2,2,3,1,2,E:2N,10.0,-0.3611081802284233,1.9147685162310388
-0.3914373108474827,0.0022890063066367,-0.4384124260467111,0.0051740866366081,-0.3751564720911451,0.0029109719775637,0.5742678383629526,0.3950553466070123,0.0306768150300351,9828,6343,282,2633,808,0,3092,144,143,16453,6820,56101,0.4273396571095946,0.0022093259703099,0.3426827803068485,0.0036234270964696,0.4346381959365351,0.0089810627816404,2.0,3.0,4.0,3.0,3.0,3.0,RN020,0,2,1,3,1,2,E:2N,9.0,-0.3751564720911451,1.4536389477958764
-0.5007368406994964,0.006661886095761,-0.3876410256838734,0.0029978364249843,-0.3576764403643866,0.0053927464576077,0.6167457446641925,0.3663895022000908,0.0168647531357166,6561,4132,98,3894,1002,0,4515,109,103,10791,9623,63861,0.4155761260152451,0.0027272515957993,0.4801996922257145,0.0017284766170746,0.5289514136487994,0.0066967331257627,2.0,3.0,5.0,3.0,3.0,4.0,RN021,0,2,1,4,0,3,E:2N,10.0,-0.3576764403643866,1.683306265492777
-0.4584510699533519,0.007369292874859,-0.2975471363934867,0.0105246603925702,-0.4641093993994574,0.0046646968882461,0.6324005747546334,0.3490416697109179,0.0185577555344487,7710,4094,115,4209,881,0,4226,126,114,11919,9556,82122,0.4668208122565077,0.0085555587578734,0.5639609459642005,0.0058850417838,0.4114468397582009,0.0031653108717579,3.0,4.0,3.0,4.0,2.0,3.0,RN022,0,3,0,3,0,2,E:2N,8.0,-0.2975471363934867,1.8118197041585267
-0.4938662256490169,0.0070811250272424,-0.3127738949644623,0.0061696757083421,-0.4024224425742468,0.0100551013156993,0.5932381352372953,0.3780824383512329,0.0286794264114717,11598,6654,256,3240,734,0,2943,123,169,18508,7209,66668,0.4329082731053588,0.0017748288757031,0.4329598552214963,0.0039038404039369,0.4107054801234155,0.003426302760349,4.0,3.0,2.0,4.0,3.0,4.0,RN023,1,3,0,2,0,3,E:2N,9.0,-0.3127738949644623,1.5690708561453626
-0.5254060298003435,0.0045240758600188,-0.3127655545698442,0.0063131868710121,-0.3274822138643502,0.0047364083413826,0.57449799767105,0.3919310403589991,0.0335709619699508,7695,3965,145,3208,801,0,3662,185,175,11805,8031,70418,0.4303958226673596,0.0019258413618007,0.565112236499257,0.0057038011463072,0.3607778190153552,0.007601702315997,3.0,4.0,3.0,3.0,4.0,4.0,RN024,0,3,1,2,1,3,E:2N,10.0,-0.3127655545698442,1.4658139787673468
-0.7016925743451073,0.0016996448895012,0.1311352057219236,0.0154422402078208,-0.5595362333288252,0.0147021067966642,0.5196726572528884,0.445908215661104,0.0344191270860077,10081,6385,230,4140,1182,0,4181,140,133,16696,9776,62320,0.5263006364092666,0.0075962899757093,0.5166486819708928,0.0026216672618718,0.3164761452611637,0.0035693616692318,4.0,3.0,2.0,4.0,5.0,3.0,RN025,2,2,0,2,2,3,E:2N,11.0,0.1311352057219236,1.1654251682320342
-0.4141926559287854,0.018759197584542,-0.4670220946414695,0.0088693000532162,-0.2890078697193975,0.011735467408875,0.5578275708562102,0.4028342484048078,0.039338180738982,9799,5988,354,3650,1157,0,4008,228,239,16141,9282,67390,0.5204064686370139,0.0103272268936299,0.4292936012020686,0.0023503714732891,0.3658759286832962,0.012346470159699,3.0,4.0,2.0,3.0,4.0,4.0,RN026,1,2,0,2,1,3,E:2N,9.0,-0.2890078697193975,1.3847570633955872
-0.751821019940878,0.0021044017088208,-0.700332838568691,9.2483314279576e-05,0.4807998894386822,0.0052039493935276,0.4711849292163638,0.4889458625942853,0.0398692081893508,10178,6480,205,1753,1303,0,6300,217,224,16863,9797,53826,0.5010325424159062,0.0047727952206879,0.4933466742107805,0.0039314107415253,0.4739532225244605,0.0013111370643112,5.0,4.0,4.0,4.0,4.0,3.0,RN027,0,5,1,3,1,3,E:2N,13.0,0.4807998894386822,0.9636750512956911
-0.3468285406697842,0.0011595236909231,-0.4131218658586335,0.0060628197062341,-0.4429920211243019,0.0109898883492014,0.6290370685982105,0.3452279505752024,0.0257349808265871,11739,5939,254,4520,825,0,4125,138,209,17932,9817,46940,0.4464661730644719,0.0022919198400206,0.4852649463972398,0.004303462812068,0.4378712732142773,0.0044910891984065,3.0,3.0,3.0,3.0,2.0,4.0,RN028,0,3,1,2,0,2,E:2N,8.0,-0.3468285406697842,1.82209194692996
-0.5675130871803441,0.00127414992923,-0.2327414769101946,0.0066541508483958,-0.4008495872061647,0.0023126170988017,0.6145665292465794,0.3594630658620621,0.0259704048913584,12438,5467,181,3767,631,0,4187,123,218,18086,8926,50211,0.4856748162952633,0.0041656791471531,0.4074061222432519,0.0095161843074622,0.4185376473500659,0.0052826277019833,3.0,3.0,5.0,3.0,2.0,3.0,RN029,1,2,1,4,0,2,E:2N,10.0,-0.2327414769101946,1.7096792066042439
-0.5229798365960493,0.0046686622887917,-0.2457845735563938,0.0133166195623992,-0.4121392779952977,0.004950145759502,0.6400631827718427,0.3248486748498806,0.0350881423782767,10904,4106,268,4842,430,0,2797,96,167,15278,8332,82934,0.3716536308706351,0.0084505319608968,0.4537103530641541,0.0074807192753735,0.4198412878484239,0.0025236011495053,5.0,5.0,2.0,4.0,2.0,3.0,RN030,1,4,0,2,0,2,E:2N,9.0,-0.2457845735563938,1.9703426004973834
-0.3672310844395924,0.0047070001186415,-0.0803043305921304,0.0068598576593523,-0.6516742229029175,0.0049828609914543,0.5327732379002162,0.4249708150728188,0.0422559470269649,11803,7664,413,2475,910,0,3125,202,207,19880,6919,52253,0.4158538415059729,0.0085853611664985,0.4520146484699698,0.0084287072395681,0.4247674190832741,0.004919623933952,3.0,3.0,4.0,3.0,3.0,3.0,RN031,1,2,0,4,1,2,E:2N,10.0,-0.0803043305921304,1.2536701792308385
-0.7036719041505756,0.0057166220096122,-0.0088139392904696,0.0126943220515585,-0.3686268843740807,0.0065287280450733,0.5766859758277909,0.3825788457412572,0.0407351784309518,9533,4389,251,3459,601,0,4184,144,312,14173,8700,69915,0.4088977591893565,0.0026402836729965,0.5179986834183192,0.0023036646277637,0.4109242491472475,0.0165757398475249,3.0,5.0,4.0,3.0,2.0,3.0,RN032,0,3,2,2,0,2,E:2N,9.0,-0.0088139392904696,1.5073650366382534
-0.3675582095643085,0.0101143600266282,-0.3990020031047462,0.0032215871221582,-0.4563365892899784,0.014247449773953,0.6282103119337497,0.3522769815954595,0.0195127064707908,10609,5989,176,3733,810,0,3534,144,143,16774,8364,66777,0.4108131687372593,0.0043194439357508,0.4937152095660164,0.0038953079242022,0.4241103589404705,0.0073167108293256,5.0,3.0,4.0,4.0,2.0,3.0,RN033,1,4,0,4,0,2,E:2N,11.0,-0.3675582095643085,1.7832851555857847
-0.5299369947821334,0.0024546255199008,-0.2461568366860431,0.0106174724745389,-0.3281771918266227,0.0045340501720475,0.5319511891420745,0.4077574399203088,0.0602913709376167,9549,3841,307,2942,557,0,3438,210,268,13697,7415,80310,0.4084444169678269,0.0131840517323878,0.491229895817642,0.004372867537595,0.3376366509855792,0.0011484397261209,4.0,4.0,2.0,3.0,4.0,4.0,RN034,2,2,0,2,1,3,E:2N,10.0,-0.2461568366860431,1.304577518551318
-0.376242099492777,0.0086392447148069,-0.388814008289397,0.0137136775692336,-0.2817751390511732,0.0084240517403119,0.4887398517472643,0.4533474526414872,0.0579126956112483,8285,6350,520,1591,1297,0,3395,365,214,15155,6862,84990,0.4001841616745587,0.0033475592323715,0.329217844159185,0.0042083261690324,0.4992855878454412,0.0046845587961466,3.0,3.0,4.0,4.0,4.0,4.0,RN035,0,3,1,3,2,2,E:2N,11.0,-0.2817751390511732,1.0780690371139372
0.1110597016307024,0.0053359781314016,-0.6307927017360034,0.0044234827832953,-0.5740195363824069,0.011758607199734,0.4753144206113395,0.4827356967452209,0.0419498826434395,6685,4767,254,1743,1244,0,5973,319,329,11706,9608,73707,0.4544262644582684,0.0019796542300153,0.3956190160336504,0.0059495296001656,0.4619768505342914,0.0040396923932448,3.0,3.0,3.0,3.0,4.0,3.0,RN036,1,2,0,3,0,4,E:2N,10.0,0.1110597016307024,0.9846266265703607
-0.7115387179422209,0.0053591949619205,-0.3147913330830708,0.0061908721962627,-0.2056568345619917,0.0067848700572247,0.5355413759713981,0.4503438687091888,0.014114755319413,5913,2967,42,4363,812,0,3937,62,59,8922,9233,80554,0.6223401531819457,0.0055617850819736,0.5112019646989818,0.0044013305748744,0.4152470114709575,0.0026160231140329,3.0,3.0,3.0,5.0,5.0,4.0,RN037,0,3,1,2,3,2,E:2N,11.0,-0.2056568345619917,1.1891832290431956
-0.3504413482143515,0.0050488960154198,-0.523368141873083,0.0041100523903457,-0.2543064133873928,0.0070547149977982,0.5367519609859279,0.4157437057492876,0.0475043332647845,11146,6180,378,2467,601,0,2659,111,223,17704,6061,68078,0.4047888577751918,0.0022081019430738,0.383895849191848,0.0035417019329626,0.4047369815745631,0.005551059201409,2.0,4.0,5.0,4.0,3.0,3.0,RN038,0,2,1,4,0,3,E:2N,10.0,-0.2543064133873928,1.2910645514609758
-0.1916658062129125,0.0097532052380543,-0.3630233887495043,0.0118374243701658,-0.6285026208047908,0.0042895510180321,0.5964869677837138,0.3784739085856133,0.0250391236306729,7895,4380,166,4226,1000,0,3859,121,108,12441,9314,74124,0.3261260259705631,0.0055243793762521,0.4707147571045919,0.002630039948506,0.4913557010793158,0.0036169714030744,5.0,3.0,4.0,4.0,2.0,3.0,RN039,2,3,1,3,0,2,E:2N,11.0,-0.1916658062129125,1.5760319384045056
-0.3998004271954083,0.0126552597367568,-0.3204526581706148,0.0101404440629022,-0.4804900848059117,0.0027168870125814,0.6667785094157614,0.30821065581792,0.0250108347663185,10179,4420,227,4170,519,0,3067,84,137,14826,7977,71529,0.4098789486133962,0.0055668847948947,0.465071073689297,0.0034798600954121,0.4177773145194837,0.0027722001658971,2.0,4.0,2.0,4.0,3.0,3.0,RN040,0,2,0,2,0,3,E:2N,7.0,-0.3204526581706148,2.1633856481901477
-0.4829827023096635,0.0053154988950829,-0.3596032659158631,0.0112108681594414,-0.418156427764114,0.0076272438358502,0.6655548075157598,0.3203531427871963,0.0140920496970438,9447,4238,77,4143,626,0,3711,69,93,13762,8642,65356,0.4951309714438452,0.0031286989696667,0.4563966713225029,0.0009963245343871,0.4194114787773422,0.0054097241484249,4.0,4.0,4.0,3.0,2.0,3.0,RN041,0,4,1,3,0,2,E:2N,10.0,-0.3596032659158631,2.077566031427616
-0.66602478874121,0.0061506460582456,-0.2215465784629603,0.0052731343169046,-0.2907811195308723,0.0022463574724289,0.5132611328570676,0.4566709378455705,0.0300679292973618,8395,6577,205,3279,1264,0,4978,167,155,15177,9843,56971,0.4541193946391346,0.0017204969457156,0.4323714644850107,0.0020331661956905,0.4604061966685353,0.0047700394137409,5.0,3.0,4.0,3.0,4.0,4.0,RN042,1,4,2,2,0,4,E:2N,13.0,-0.2215465784629603,1.1239189760541186
-0.442202606065128,0.0042667619893914,-0.3492759256438082,0.0083691594606861,-0.3203401929810054,0.0065864092987467,0.5556220931393098,0.3935565003892449,0.0508214064714453,10756,5414,533,1906,442,0,2339,143,265,16703,5095,100194,0.4211062092926815,0.0024501665407338,0.4193770017365647,0.0115249135612026,0.4004454813770697,0.0011471495806792,2.0,4.0,3.0,3.0,4.0,3.0,RN043,0,2,1,2,2,2,E:2N,9.0,-0.3203401929810054,1.4117975248529113
-0.4572276263565366,0.0130855252684876,-0.6389380344496124,0.0032493324218003,-0.0097400288163091,0.0116975370797052,0.5089139765416639,0.4488438118362314,0.0422422116221047,9574,6018,297,2039,760,0,2206,141,161,15889,5307,104611,0.560946021747548,0.0093432462913812,0.3861844957332803,0.0072823761317123,0.3359474498018117,0.0040564052701671,3.0,4.0,3.0,3.0,5.0,4.0,RN044,1,2,1,2,2,3,E:2N,11.0,-0.0097400288163091,1.1338331132597863
-0.32329531387035,0.0050492425311618,-0.6025500480331817,0.0033996789671787,-0.2318485004474575,0.0043273169039925,0.5191128621704775,0.449268465437482,0.0316186723920405,9047,7556,329,1838,877,0,2842,156,162,16932,5875,90358,0.4860433050327102,0.0078562231579711,0.2985670707957576,0.003142206717182,0.472268794785309,0.0003103374211518,3.0,3.0,4.0,4.0,3.0,3.0,RN045,0,3,1,3,1,2,E:2N,10.0,-0.2318485004474575,1.1554624953812047
-0.5158490660948954,0.0059884912616592,-0.3837088569017382,0.0061602780213576,-0.3060028364812686,0.0058874623395441,0.6293509051341593,0.34179908331611,0.0288500115497307,9871,4586,245,3167,527,0,2706,85,138,14702,6623,82253,0.4525617175142487,0.0037048044287906,0.3992593846367095,0.0081207428880224,0.4133669266399837,0.0101637376039446,2.0,3.0,5.0,3.0,2.0,3.0,RN046,0,2,3,2,0,2,E:2N,9.0,-0.3060028364812686,1.8412890374902189
-0.3488132850729677,0.0062829124497715,-0.4364144066437641,0.0057319735763708,-0.3835734749964157,0.006100273924291,0.5383823804559912,0.421243952636784,0.0403736669072247,11842,4945,295,2501,456,0,3106,214,186,17082,6463,74826,0.3839060774539306,0.0078097265844473,0.4411031567562415,0.0057400304052445,0.4684670198142502,0.0045181710676517,4.0,3.0,2.0,3.0,5.0,3.0,RN047,1,3,0,2,2,3,E:2N,11.0,-0.3488132850729677,1.2780774111675126
-0.3198976833429311,0.0132080076488164,-0.5978068944330373,0.0090967639159389,-0.2422105282679773,0.0117567699121848,0.5182051881280673,0.4441847783750097,0.0376100334969229,11682,7951,283,1855,831,0,2871,132,123,19916,5812,64185,0.3932424878051055,0.0012507981764488,0.354732331301254,0.0050486919039021,0.4639857623000705,0.0058646262145009,4.0,3.0,5.0,4.0,3.0,3.0,RN048,0,4,2,3,0,3,E:2N,12.0,-0.2422105282679773,1.166643283058576
-0.0413988555692696,0.0075886836446295,-0.5547979082061884,0.0024946626926152,-0.5761809829128346,0.0077694283121063,0.5638780135998351,0.404406209217666,0.0317157771824988,9856,5298,258,3788,1101,0,4646,168,184,15412,9887,58236,0.403806233027876,0.0077318632865863,0.342018394278304,0.001639793261152,0.5603044006031045,0.000743711088952,2.0,3.0,5.0,4.0,3.0,3.0,RN049,0,2,1,4,0,3,E:2N,10.0,-0.0413988555692696,1.3943356969980043
0.0832182688725032,0.0098716630073688,-0.6070386227293758,0.0041304139139552,-0.6497364119263231,0.0030261053661433,0.5319904365130496,0.4434279660410313,0.024581597445919,9561,7655,234,2441,1012,0,3833,113,137,17450,7536,69849,0.3662890686849654,0.0050993727824044,0.3849836154983433,0.0025475539778793,0.5476806817073597,0.0080705432156235,4.0,4.0,5.0,4.0,3.0,4.0,RN050,1,3,1,4,1,2,E:2N,12.0,0.0832182688725032,1.1997223388112228
-0.6581847796051298,0.0060099497700659,-0.18512826298782,0.0056721449983161,-0.2807697604421419,0.007903859893753,0.5432966198252943,0.4150921002658564,0.0416112799088492,10378,5107,305,2786,598,0,3984,139,288,15790,7795,84256,0.490028821528512,0.0069540276293482,0.4533398016538595,0.0041878952102105,0.3974826220867847,0.011365637379399,4.0,4.0,3.0,4.0,2.0,4.0,RN051,1,3,1,2,0,2,E:2N,9.0,-0.18512826298782,1.308858008806542
-0.594079143171733,0.0022306872076999,0.2198259387338189,0.0056871462930599,-0.7225838504856673,0.0021287293487713,0.4965702260277274,0.4608909380070362,0.0425388359652363,8242,6091,295,2769,1112,0,3682,235,160,14628,7958,62249,0.4499090847392505,0.0052706434944744,0.5421080349362034,0.007500742835054,0.462348075588513,0.0006340915178373,3.0,3.0,2.0,3.0,4.0,3.0,RN052,1,2,0,2,1,3,E:2N,9.0,0.2198259387338189,1.077413733008017
-0.3851273874532642,0.0031658345233488,-0.398777887574094,0.0052562621133327,-0.4134901505432496,0.0046570207206101,0.6945989489431892,0.2826920863861291,0.0227089646706816,10765,4581,279,6118,596,0,3606,77,116,15625,10513,52138,0.4154314341964659,0.0021344015676797,0.4393202017904201,0.0043971324087571,0.4353603555560839,0.0033108258592933,2.0,4.0,2.0,7.0,2.0,3.0,RN053,0,2,0,2,0,2,E:2N,6.0,-0.3851273874532642,2.457086640884728
-0.2156676689664206,0.0020626818592,-0.3016022092715951,0.014902474981659,-0.3933015427261681,0.0128610611970402,0.4740026414947753,0.4471118362273239,0.0788855222779007,10508,6915,1086,962,369,1,1468,180,214,18509,3194,102972,0.3666945040774431,0.0089849730977367,0.4113141065260218,0.0109494470767592,0.3693290011589936,0.009360108107085,3.0,4.0,3.0,4.0,5.0,4.0,RN054,1,2,0,3,2,3,E:2N,11.0,-0.2156676689664206,1.0601433536055604
-0.2400714958668815,0.0066600856474109,-0.4002837704102048,0.0089249350365083,-0.4892103945400949,0.0038547573723538,0.5617849391163595,0.3920464996505168,0.0461685612331236,10167,5390,406,2178,620,0,3243,269,346,15963,6656,81549,0.4455029245328343,0.0075730360898897,0.4398913732190339,0.0029548634575231,0.4619136524335294,0.0070585804794886,4.0,4.0,3.0,3.0,2.0,4.0,RN055,2,2,0,3,0,2,E:2N,9.0,-0.2400714958668815,1.4329548653467208
-0.6502541529626001,0.0044739075487344,-0.3395048693398612,0.011725556492926,-0.1395115680758206,0.0198938017202469,0.4856542127830472,0.4729916488500927,0.0413541383668599,9399,6403,296,3111,1055,0,3176,123,125,16098,7590,84659,0.535941400333893,0.0037791013299324,0.3462578410050023,0.0020982178106455,0.3843267327686041,0.0055242612598107,3.0,3.0,4.0,4.0,3.0,3.0,RN056,1,2,0,4,1,2,E:2N,10.0,-0.1395115680758206,1.0267712209374922
0.1791048621977017,0.002579532848293,-0.5537687049397819,0.0023537886346136,-0.7459299538908147,0.0030257505432351,0.4996105209075691,0.4749656098248173,0.0254238692676135,8324,4575,105,2852,1531,0,6342,127,177,13004,11029,60337,0.4802652974399451,0.0040899528774343,0.5280609539822348,0.0045189316050108,0.4890177384640863,0.000114069551222,3.0,4.0,3.0,3.0,4.0,5.0,RN057,1,2,1,2,0,4,E:2N,10.0,0.1791048621977017,1.0518877800265194
-0.7466897163379436,0.0037786597031269,-0.2911204596997633,0.0037559107386737,-0.0555767250372476,0.0062827843332159,0.5203062024182714,0.4543635244066278,0.0253302731751007,8997,6920,190,3413,1407,0,3904,148,154,16107,9026,71456,0.5014034331409017,0.009603833652051,0.4825962554706235,0.00273894289721,0.3542782046018069,0.00196638914728,6.0,3.0,4.0,3.0,3.0,4.0,RN058,2,4,2,2,0,3,E:2N,13.0,-0.0555767250372476,1.1451319801644748
-0.3783316753486099,0.0101927920048871,-0.5249609515227823,0.0038451189407002,-0.2663101148414705,0.0062578326365597,0.5959799628241076,0.3675530071516335,0.0364670300242588,10167,4580,275,4908,904,0,4086,188,206,15022,10292,63482,0.4987956580655315,0.0070394246681964,0.440468953799116,0.0034559212006823,0.4572032106075772,0.0037861021201195,3.0,4.0,3.0,4.0,2.0,4.0,RN059,1,2,1,2,0,2,E:2N,8.0,-0.2663101148414705,1.6214803068615264
-0.3954288330257173,0.0090210456165632,-0.4024178852030002,0.0088818624330872,-0.3973389031851255,0.0011307105269901,0.696812151936206,0.2813928102277563,0.0217950378360376,10341,4321,262,5967,510,0,3372,75,110,14924,10034,54049,0.4334654790648813,0.0068733530858051,0.4308827103826307,0.0030306688501081,0.4303153782393757,0.0065819315585136,2.0,4.0,2.0,4.0,2.0,4.0,RN060,0,2,0,2,0,2,E:2N,6.0,-0.3954288330257173,2.476296929449668
-0.1463443333793748,0.0142106982010423,-0.5851009069323041,0.0070608069582758,-0.4638262255687458,0.0045339798045184,0.5978763486898442,0.3741080093623337,0.0280156419478221,8903,4063,172,2383,440,0,2149,62,76,13138,5110,70068,0.4387697022155456,0.0041092573976854,0.3874783302680737,0.0054133091450043,0.5337962178378172,0.0079864225692834,2.0,3.0,5.0,3.0,3.0,3.0,RN061,0,2,3,2,0,3,E:2N,10.0,-0.1463443333793748,1.5981383283103807
-0.3075245148081388,0.0077724549901481,-0.2382930551574481,0.0013556004337599,-0.5549142930175902,0.0077397852971282,0.5433329491759825,0.4102685259882447,0.0463985248357727,10826,6986,532,1672,716,0,2132,145,195,18344,4860,86770,0.3170189624700539,0.0133834074575361,0.4509439346307533,0.0079848692766553,0.4225583762022939,0.0052304125681482,4.0,3.0,3.0,3.0,3.0,4.0,RN062,0,4,0,3,1,2,E:2N,10.0,-0.2382930551574481,1.3243349532290236
-0.4575332535530918,0.017686161353942,-0.6437299332401856,0.0037325169163798,-0.0523004605004734,0.0143472540411777,0.5348982411392741,0.4369918699186992,0.0281098889420266,10599,7274,178,2491,703,0,2901,125,122,18051,6342,75276,0.416325348915769,0.0043777796803911,0.3910297215984331,0.0023015901699883,0.4610889826663009,0.0043013955442594,6.0,3.0,4.0,3.0,4.0,3.0,RN063,1,5,2,2,2,2,E:2N,14.0,-0.0523004605004734,1.224046207630339
-0.5449270866546881,0.0043025405705959,-0.3739243241947942,0.0038900777636489,-0.3131102045121761,0.0047869566681625,0.6105059950764218,0.3649646671271452,0.024529337796433,9273,4978,157,3880,934,0,4279,152,127,14408,9372,56463,0.5153808387479456,0.0067408832165657,0.4636029415291409,0.0023020914705079,0.3725782438531866,0.0014509503139081,4.0,4.0,3.0,3.0,2.0,3.0,RN064,1,3,0,3,0,2,E:2N,9.0,-0.3131102045121761,1.6727810938030767
-0.4527380513903534,0.0074122806112198,-0.4325041091030921,0.0077508014007438,-0.2927409276196744,0.0066188733961114,0.6598515474849228,0.309646099807807,0.0305023527072701,11828,4998,386,4858,524,0,3161,103,167,17212,8813,60356,0.4385171728919257,0.0016581191440698,0.3858850624267573,0.0122405037327117,0.4255503802710405,0.0021030342817059,2.0,3.0,3.0,3.0,2.0,4.0,RN065,0,2,0,3,0,2,E:2N,7.0,-0.2927409276196744,2.130986141580609
-0.091121986150343,0.0128797004160539,-0.5182567285235259,0.0133111228854236,-0.5376157900569588,0.0018162786114731,0.5691365088447051,0.3912649597101034,0.0395985314451914,11518,5547,353,3031,613,0,2671,102,158,17418,6575,83892,0.4675843091391205,0.0048875505827477,0.3158909213770953,0.0085112333976926,0.4699628824814566,0.0069594832773454,3.0,3.0,6.0,4.0,2.0,4.0,RN066,1,2,3,3,0,2,E:2N,11.0,-0.091121986150343,1.4546063855715334
-0.409058453550279,0.0028266487112585,-0.419015802325178,0.0030566489939352,-0.3829889575806344,0.0044330327904278,0.66011192046769,0.318817019414137,0.021071060118173,8004,3682,194,3471,515,0,2878,92,110,11880,7066,63974,0.4545553997576119,0.0070158861145224,0.4311661067647289,0.0020082628539492,0.432412357230431,0.0045513968698413,3.0,3.0,2.0,3.0,2.0,3.0,RN067,0,3,0,2,0,2,E:2N,7.0,-0.3829889575806344,2.070504020396156
-0.5446030224814048,0.0052901975231036,-0.094191641529919,0.0104896999288586,-0.3782606414217528,0.0014979952388636,0.5356857764876632,0.4177068214804064,0.0466074020319303,9557,7075,568,3429,1538,0,3810,300,297,17200,9374,55120,0.4746363186968723,0.0044354447466255,0.4267944536523069,0.0032153388983115,0.3336459991484193,0.0046768354999757,3.0,3.0,4.0,3.0,4.0,4.0,RN068,0,3,1,3,0,4,E:2N,11.0,-0.094191641529919,1.282444405837387
-0.4006763603592865,0.0053856505151254,-0.4736113517125564,0.0038359662921218,-0.2987024962622779,0.0089085560325523,0.5645933942320747,0.4076142821124493,0.027792323655476,9646,6138,239,3215,1167,0,4395,214,233,16023,9224,51561,0.4270364010646757,0.0028311153518886,0.4686504898138564,0.0026830223190092,0.4440664998865219,0.0028293007509882,3.0,3.0,4.0,3.0,3.0,3.0,RN069,1,2,0,4,1,2,E:2N,10.0,-0.2987024962622779,1.3851168102012656
