RN,CC AB,STD AB,F1,M,B1,B2,B3,Mo,Bi,Ti,BiC A,STD A,BiC B,STD B,inA,OutA,inB,OutB,Mean Connectivity,Order,BiSt,MoSt,B:M,inTS,InABR,BCABR
RN024,-0.6556660112511592,0.0047310989789406,0.7781761835853962,0.8107793898809523,0.5761613251710479,0.0010803024846957148,0.4227583723442564,21504,2777,78089,0.4531646995710696,0.0043357938859236,0.4229495253437537,0.0026365457177584,3,2,4,3,E:2N,15N,0.08405568689256633,0.9159443131074336,0.7106265062505429,7,-0.4150374992788438,0.09954998022780592
RN025,-0.7745563192367673,0.0010865748101532,0.8637916163532862,0.8931583880037488,0.6582342954159592,0.0,0.34176570458404076,12804,5890,57970,0.6062604697313628,0.0024327997993553,0.5650315912627509,0.0022513142564054,2,3,3,2,E:2N,15N,0.25318356951609744,0.7468164304839026,0.7369737599253184,5,-0.5849625007211563,0.101606225077554
RN026,-0.5136002631429356,0.0077948679472939,0.6663650823762897,0.641724255126317,0.32813883477952893,0.03878165397556225,0.6330795112449088,17654,5647,68527,0.4703087794325466,0.0041853712352503,0.4245478621059848,0.0067924145189742,2,2,3,3,E:2N,15N,0.14057047489000152,0.8594295251099985,0.5113393052518143,5,-0.5849625007211563,0.1476810562228167
RN027,-0.5508967512554571,0.0073963090936649,0.7350054525627044,0.7476794412278284,0.6282798833819242,0.00564868804664723,0.36607142857142855,21762,5488,55937,0.4822676069130665,0.0069203646932735,0.4844824171320392,0.0108122690814626,2,3,3,2,E:2N,15N,0.17485673715705666,0.8251432628429434,0.8403064852902362,5,-0.5849625007211563,-0.006610398200687613
RN028,-0.5258788918116789,0.0100713401510312,0.6973891125659414,0.6491228070175439,0.4889719626168224,0.02280373831775701,0.4882242990654206,16644,2675,89663,0.3886103106121067,0.0049075362073422,0.4749360798318783,0.0068575480823511,2,2,2,3,E:2N,15N,0.10799207397622193,0.8920079260237781,0.7532811315988885,4,0.0,-0.28940917964706453
RN029,-0.6747568181415268,0.0017649612715039,0.7717291542379882,0.8420166045000601,0.7834705702958219,0.0,0.2165294297041781,16622,3279,87164,0.5241770452975341,0.0036019801216023,0.3913663689600768,0.0021887608874486,2,5,3,4,E:2N,15N,0.155086024750981,0.844913975249019,0.9304692640366642,5,-0.5849625007211563,0.4215343896240208
RN030,-0.8529487268888367,0.001541729690589,0.8697139753801593,0.9365791588534691,0.6639284410368748,0.0,0.33607155896312524,14932,5478,55240,0.8710539924591586,0.003433383939856,0.5027813423123761,0.0049897399707396,1,2,5,3,E:2N,15N,0.20638974009760527,0.7936102599023948,0.7088866272121997,6,-2.321928094887362,0.7928310334879759
RN031,-0.79356592041744,0.0010101416087005,0.851740896078823,0.8973781566672029,0.6492920686630748,0.0,0.3507079313369252,18651,7981,45063,0.5082585475700353,0.0020658978324969,0.6874826127365236,0.0011251855966776,3,4,2,2,E:2N,15N,0.2364158948857156,0.7635841051142844,0.7235434290873518,5,0.5849625007211562,-0.4357606538858754
RN032,-0.8183040435652118,0.0039478296228559,0.8517805987754873,0.8981628220930915,0.7558782849239281,0.0,0.24412171507607192,17037,4338,71212,0.7834559178798927,0.0059787208521797,0.4458532281802645,0.0044897444579411,1,3,3,3,E:2N,15N,0.17647058823529413,0.8235294117647058,0.8415826911677534,4,-1.5849625007211563,0.813283238950219
RN033,-0.5181784208853057,0.0160174150098668,0.7005199467673547,0.7756925020301363,0.4024429443908711,0.007714561234329798,0.5898424943747991,22166,3111,64622,0.3782946812860242,0.006582729980311,0.454950312070675,0.0059423941318711,4,3,3,2,E:2N,15N,0.06787379377642849,0.9321262062235715,0.5188176285546149,7,0.41503749927884376,-0.26619849563811787
RN034,-0.808311734259615,0.0036794762245037,0.8702506444951342,0.9200481070905668,0.7919723780750971,0.0,0.2080276219249029,19124,4634,74089,0.517060794977109,0.0031720441017754,0.5954759678301326,0.0041144961212099,3,4,3,3,E:2N,15N,0.17258405831177992,0.8274159416882201,0.8607945301681249,6,0.0,-0.2037093653780104
RN035,-0.8565587896388444,0.0016178504255716,0.915754939437878,0.936906584992343,0.8039617486338798,0.0,0.19603825136612021,13060,7320,68277,0.8503295469185943,0.0016629360670038,0.524496792625676,0.0042531401070805,1,2,4,3,E:2N,15N,0.32476132663760277,0.6752386733623972,0.858102356747178,5,-2.0,0.6970881184350854
RN036,-0.8127570118033342,0.0022476285822014,0.8915521777258112,0.9184161446128831,0.8049314269039977,0.0,0.19506857309600234,20911,6854,51315,0.6573181107692926,0.003255304056701,0.5506489498261479,0.003844556858272,2,3,3,2,E:2N,15N,0.2231615565083731,0.7768384434916269,0.8764343175209318,5,-0.5849625007211563,0.255458871762779
RN037,-0.8430156332311313,0.0039691145427984,0.9049058765494964,0.8986528241255716,0.8334905660377359,0.0,0.16650943396226414,16182,6360,62843,0.8275998487782995,0.0055778598803893,0.6603992993158937,0.0053735864186079,1,2,2,3,E:2N,15N,0.26714710477246384,0.7328528952275362,0.9274889519751508,3,-1.0,0.32559479203251623
RN038,-0.8569154845378093,0.00115304778999,0.8636221679632048,0.8948712910198467,0.7749946932710677,0.0,0.2250053067289323,15267,4711,70444,0.4801274456185789,0.0041575285611752,0.7889511054855162,0.0059159644777098,4,2,1,5,E:2N,15N,0.21088199618783574,0.7891180038121642,0.8660404027352797,5,2.0,-0.716518485908425
RN039,-0.3175887846563702,0.0022216068767594,0.6186577752553916,0.6193793948777498,0.28372497824194953,0.0459094865100087,0.6703655352480418,15501,4596,70480,0.4567267726035982,0.0050485265014452,0.3555360437318792,0.0029935658998144,3,2,3,3,E:2N,15N,0.11957817514901421,0.8804218248509857,0.4580794591947151,6,0.0,0.36133553510095556
RN040,-0.8596503207474736,0.0017697168752981,0.9171211580610632,0.9369268619995527,0.7869524697110905,0.0,0.2130475302889096,22355,5365,39238,0.4704303907226974,0.0015176009264871,0.848468449274138,0.0005846329213347,6,2,1,3,E:2N,15N,0.16775936742559702,0.832240632574403,0.8399294562134842,7,2.584962500721156,-0.8508797493206631
RN041,-0.5081789722540438,0.0012755173289764,0.707961057023644,0.673798588551585,0.4973513831665686,0.031783402001177165,0.47086521483225424,17854,3398,89875,0.4925926659624946,0.0028485168496966,0.3910552680860764,0.0030622727100846,2,2,3,2,E:2N,15N,0.12317784256559766,0.8768221574344023,0.7381306396555208,5,-0.5849625007211563,0.3330226292854021
RN042,-0.6994702039834393,0.0070172307103944,0.7790240426486501,0.8197392270361925,0.5748563218390804,0.003160919540229885,0.4219827586206897,17103,6960,75782,0.4948261909293787,0.0048099185234672,0.5408647487036798,0.0038166863603925,2,4,3,3,E:2N,15N,0.22201875589589923,0.7779812441041007,0.7012673090166757,5,-0.5849625007211563,-0.12834600820266417
RN043,-0.4640775982707728,0.0073569273102316,0.690022343786116,0.676056338028169,0.32547626735550533,0.03454956409428479,0.6399741685502098,15691,3097,64895,0.4721873910887789,0.0059053122755717,0.3722690406647611,0.0046096611526426,2,2,3,2,E:2N,15N,0.08677685950413223,0.9132231404958677,0.48143364546335166,5,-0.5849625007211563,0.3430138764453078
RN044,-0.8210792347909495,0.0052862694045959,0.8169384300098013,0.874559585492228,0.7143595041322314,0.0,0.2856404958677686,19300,1936,67338,0.4304677664093264,0.0049245877696815,0.7595186426560677,0.009452738352889,3,3,1,3,E:2N,15N,0.07573102617457014,0.9242689738254298,0.8168219935868277,4,1.584962500721156,-0.8191801645152931
RN045,-0.5986707100082852,0.0116117527961024,0.7127711043224638,0.7762833313755433,0.3699668403600189,0.01468498342018001,0.6153481762198011,17026,2111,72343,0.5159922874656409,0.0066696605003401,0.300557375447257,0.006122558569059,2,3,4,4,E:2N,15N,0.055793684812116016,0.944206315187884,0.47658738170308557,6,-1.0,0.779709078730844
RN046,-0.8288977737004908,0.0020697482728164,0.8002658836247827,0.8886784931233805,0.7277651083238312,0.0,0.27223489167616877,20068,3508,68451,0.4268933624667408,0.0099534022976658,0.7785676169074742,0.0032591069994001,4,2,1,2,E:2N,15N,0.12522686025408347,0.8747731397459165,0.8189295835955279,5,2.0,-0.8669466086004753
RN047,-0.8242760842007449,0.0032794024056915,0.8819819273455031,0.9068521784571167,0.7099926704129,0.0,0.2900073295870999,15309,4093,82445,0.5757589371965063,0.0027201879762996,0.6264183129402583,0.0113128850780689,2,2,3,4,E:2N,15N,0.17308952290190005,0.8269104770981,0.7829199590399112,5,-0.5849625007211563,-0.12166148914418878
RN048,-0.840380799961513,0.0029236158303044,0.858442528345441,0.8928929842167685,0.7225158562367865,0.0,0.2774841437632135,21922,3784,58916,0.5558058120141167,0.0077246790884178,0.8254554162511748,0.0048119739220099,2,2,1,3,E:2N,15N,0.12255693024923794,0.877443069750762,0.8091852764086458,3,1.0,-0.5706093749507729
RN049,-0.8373569949405374,0.005012560680251,0.8485374002193262,0.9078138718173837,0.7999581064097193,0.0,0.20004189359028068,18224,4774,78422,0.4689710663566336,0.0041297082790897,0.6294872001312807,0.0047693087755422,3,3,2,3,E:2N,15N,0.18754603938515935,0.8124539606148407,0.8811917632501647,5,0.5849625007211562,-0.4246781258064641
RN050,-0.7555181720958245,0.0040057156442217,0.8493111024064581,0.8473026662199034,0.7982754115495166,0.0,0.2017245884504834,20891,3827,58717,0.6084558733027752,0.0109681348578238,0.4743723787006078,0.0029024325518942,2,3,2,4,E:2N,15N,0.14718635575255348,0.8528136442474465,0.9421372590633835,4,0.0,0.35913263051775934
RN051,-0.7409338787462217,0.0009151593617676,0.8639630319332368,0.8574120603015075,0.7503207595586349,0.0,0.24967924044136516,20696,3897,72495,0.555223605411565,0.0020435700367858,0.4839236463861212,0.0031792579994372,2,2,5,2,E:2N,15N,0.14146789878562097,0.8585321012143791,0.8750993767160049,7,-1.3219280948873622,0.19828946899567002
RN052,-0.6499561204840686,0.0020565429073773,0.7561582283559336,0.8144596555422371,0.3869889040887673,0.017479860161118712,0.595531235750114,15851,6579,62315,0.434670164213601,0.0038799403375162,0.5022292318047422,0.003434537256201,4,5,3,5,E:2N,15N,0.16472567287784678,0.8352743271221532,0.4751480339822657,7,0.41503749927884376,-0.20842492949259112
RN053,-0.8030366450691591,0.0035877179161013,0.8797424905798539,0.9046727676095396,0.6851407375081824,0.0002181976871045167,0.31464106480471304,14424,4583,65551,0.5518312083525685,0.0042815152760266,0.5407154386948232,0.0041538342028095,3,3,3,3,E:2N,15N,0.19395886095496942,0.8060411390450306,0.7573354278349317,6,0.0,0.029357500072737037
RN054,-0.584207003888756,0.0055501943329716,0.7252289035217263,0.764930642079907,0.47597693786034595,0.0,0.5240230621396541,24078,1561,57557,0.4506954154147272,0.0022945883261345,0.3822975945457272,0.0094405496717877,3,3,4,2,E:2N,15N,0.03877668180157612,0.9612233181984239,0.6222484911391796,7,-0.4150374992788438,0.23745665205577204
RN055,-0.7399050356913658,0.0027904734246952,0.8292224936113739,0.8612079280029131,0.6299638989169675,0.00036101083032490973,0.36967509025270756,19223,5540,70829,0.5554752226286213,0.0049947588732926,0.4793192753466692,0.0054220912334255,3,2,3,3,E:2N,15N,0.17410825642304814,0.8258917435769518,0.7314887362658331,6,0.0,0.21273560293496097
RN056,-0.7589183477936522,0.0019150228924438,0.8437820749681816,0.8755919291743874,0.7207555757851616,0.0,0.2792444242148384,19428,4394,73071,0.560371135157926,0.0069342321364715,0.4815467312276786,0.0004000317765846,3,2,3,3,E:2N,15N,0.1569531172564179,0.8430468827435821,0.8231637955648768,6,0.0,0.2187068343594035
RN057,-0.5808063033666798,0.0019729744254943,0.7192884936075598,0.7826452358441013,0.5480769230769231,0.0,0.4519230769230769,19038,2496,77357,0.2777115865698902,0.0009269992282607,0.5448414745077491,0.0065692377322352,5,2,2,3,E:2N,15N,0.08409146791246619,0.9159085320875338,0.7002878162106351,7,1.3219280948873624,-0.9722491586388537
RN058,-0.7038614938830171,0.0070224425626199,0.7821324965958203,0.8361472742066721,0.6063015753938484,0.0033008252063015755,0.39039759939984997,19664,6665,50673,0.3638835264310652,0.0020082978395058,0.558282275064602,0.0041011057451862,5,3,3,4,E:2N,15N,0.19728555387394425,0.8027144461260558,0.7251133790624398,8,0.7369655941662062,-0.6175180130127179
RN059,-0.828014386044852,0.0090775133069138,0.8290327900805133,0.8636363636363636,0.6407217883113385,0.0,0.3592782116886615,17006,3713,66697,0.787134152522364,0.0068706162471634,0.5488517498717799,0.0126198803843827,1,2,2,3,E:2N,15N,0.13939997656158443,0.8606000234384156,0.7418883864657604,3,-1.0,0.5201930214273487
RN060,-0.8300224018522435,0.0016263026200105,0.9112189232695403,0.9143979196518601,0.7886093640810622,0.0,0.2113906359189378,18843,5724,44728,0.8014555804676883,0.0019680801377288,0.6302261186434188,0.0031661405030938,1,3,3,2,E:2N,15N,0.20759749816041206,0.7924025018395879,0.8624356498769271,4,-1.5849625007211563,0.346753017658325
RN061,-0.8234644177900924,0.0016241763221524,0.8607491970884815,0.8219300699300699,0.9333333333333333,0.0,0.06666666666666667,17875,4200,71303,0.7525187609491791,0.002544291964054,0.8336963639336491,0.0049696493358969,1,3,1,2,E:2N,15N,0.21061680636148722,0.7893831936385128,1.1355386151193394,2,0.0,-0.14779449316594742
RN062,-0.5132045672208275,0.0023229545036912,0.6890062516901834,0.6910493347828338,0.41427086941461727,0.013508832698302737,0.5722202978870801,19317,2887,62863,0.3695356373384668,0.0181163256469428,0.3623450595434574,0.0045274744098367,2,2,4,3,E:2N,15N,0.08222756961155037,0.9177724303884497,0.5994808887918317,6,-1.0,0.02834927816078007
RN063,-0.6923125341692251,0.0043203887206317,0.8365242647948687,0.8629511394874524,0.7027840481565086,0.0,0.29721595184349137,22554,6645,41315,0.4651169847591323,0.0035756627069021,0.4559865201980368,0.0059097678926111,6,2,3,3,E:2N,15N,0.19351096009613392,0.8064890399038661,0.8143961065674302,9,1.0,0.028602447678282163
RN064,-0.3175266363561345,0.0159969197210927,0.6172393306267947,0.6536186686740509,0.3582142857142857,0.04285714285714286,0.5989285714285715,18598,2800,100990,0.3241362746711784,0.0045264335561565,0.444383422263342,0.0095894640806647,4,4,3,2,E:2N,15N,0.07622159738581959,0.9237784026141804,0.5480478188313825,7,0.41503749927884376,-0.45520451367252335
RN065,-0.8140295644920122,0.0007690397903971,0.8202923925413639,0.8731403704078534,0.8327436474750723,0.0,0.16725635252492763,19762,3109,57115,0.7583640379058844,0.0020205002771562,0.4867221578582621,0.0104350985376701,1,4,2,2,E:2N,15N,0.13046764765168312,0.8695323523483168,0.9537339879108885,3,-1.0,0.6397920980572415
RN066,-0.6230235420518817,0.0100791763908169,0.7336257616360016,0.7724446821311585,0.4653755050856904,0.014212066322976174,0.5204124285913334,14959,7177,66797,0.4095137910704922,0.002391501218902,0.4935608187409603,0.0061724302726176,4,3,2,2,E:2N,15N,0.22423632091305806,0.7757636790869419,0.6024709805778315,6,1.0,-0.2693158329983795
RN067,-0.5317969800662964,0.0014721246630092,0.6920187469846303,0.7383830491336122,0.43635231870525987,0.011515717398070339,0.5521319638966697,21757,3213,58036,0.4030518136714729,0.0078558665525723,0.4118333398335999,0.0046640120603156,3,2,3,4,E:2N,15N,0.08026564378542395,0.9197343562145761,0.5909565762882253,6,0.0,-0.031095313610298145
RN068,-0.6558766325655235,0.009303234676361,0.767430124855529,0.7777420805757245,0.665098777046096,0.0,0.33490122295390407,15563,2126,61431,0.3791369957105524,0.0040684913452447,0.5579164296786948,0.0036211715964804,2,6,2,2,E:2N,15N,0.10460127237757065,0.8953987276224293,0.8551662481137138,4,0.0,-0.55732979715513
RN069,-0.8430569387841936,0.0015062735515717,0.867121503282304,0.8891010163400528,0.8220566318926975,0.0,0.17794336810730255,17809,6710,77537,0.5748153364257195,0.0038070833974047,0.8717865759508955,0.001524078692018,2,2,1,3,E:2N,15N,0.2583606557377049,0.741639344262295,0.924593062863272,3,1.0,-0.6008764344850491
RN070,-0.6324307258038852,0.0049681896165618,0.7295550367608628,0.7903776565924265,0.464568570237599,0.006252605252188412,0.5291788245102126,19621,4798,57398,0.3842256419293204,0.0046999457480411,0.510436629077593,0.0043573695648335,4,3,2,3,E:2N,15N,0.12566950442577662,0.8743304955742234,0.5877804950110865,6,1.0,-0.4097780581842388
RN071,-0.6052930684894485,0.0071667219109804,0.7659721921427644,0.8516690548214191,0.6543150848673202,0.0007171886206072197,0.3449677265120727,18843,4183,69261,0.3209277830153597,0.0058497482647439,0.507188627441812,0.0071007984422821,5,3,4,2,E:2N,15N,0.14570135746606336,0.8542986425339366,0.7682738748850271,9,0.32192809488736235,-0.6602737061938799
RN072,-0.6713482487045667,0.0023997075230375,0.7538859754371301,0.7769967343775945,0.4675452399685287,0.025177025963808025,0.5072777340676633,18067,5084,74177,0.5696107231060146,0.0037911554349438,0.4240135538042004,0.0016924646100411,2,2,3,2,E:2N,15N,0.14480657934815716,0.8551934206518428,0.6017338545741137,5,-0.5849625007211563,0.4258659237702123
RN073,-0.6556540764118414,0.0055881673894529,0.7741437451753138,0.7798604870115976,0.535966149506347,0.0,0.46403385049365303,23367,2836,49226,0.5515598227247293,0.0030470957301302,0.4777997254776031,0.0018495468132778,3,2,2,3,E:2N,15N,0.07698931266778099,0.923010687332219,0.6872590141861828,5,0.5849625007211562,0.20711134554996577
RN074,-0.8330764738693873,0.004408563301275,0.8423046965454813,0.8825927813556966,0.7595744680851064,0.0,0.2404255319148936,21583,4230,47503,0.8166871615002999,0.0084679139715316,0.4375597146391329,0.0042751791843894,1,2,3,2,E:2N,15N,0.1443266552870362,0.8556733447129637,0.8606171318536853,4,-1.5849625007211563,0.9003036305779912
RN075,-0.820583654670706,0.0013783142722563,0.8538600098251488,0.9067237381844123,0.6922679079389708,0.0002585983966899405,0.3074734936643393,16821,7734,54961,0.4313157502830432,0.0047307945577348,0.677261020482374,0.0014026756471725,6,2,2,3,E:2N,15N,0.2598272347859847,0.7401727652140153,0.7634827222293095,8,1.584962500721156,-0.6509675646650243
RN076,-0.6474808285282814,0.0086815600168578,0.7428452400489819,0.7867661120673168,0.483638546982888,0.007505253677574302,0.5088561993395376,15687,3331,79213,0.5090464547341199,0.0072616098733362,0.4216208669983796,0.0010709683397356,2,3,3,2,E:2N,15N,0.11545904106643733,0.8845409589335627,0.6147170544904038,5,-0.5849625007211563,0.27185104918366315
RN077,-0.6647958255290517,0.0047351109567056,0.8078516749771754,0.7921291624621595,0.6434599156118144,0.010021097046413503,0.34651898734177217,15856,3792,56956,0.5123608242226658,0.0022764308669347,0.5246334829117135,0.0047484483017137,2,3,2,2,E:2N,15N,0.16266666666666665,0.8373333333333334,0.8123169125749147,4,0.0,-0.034149715995634065
RN078,-0.8184214773802618,0.0026895509079904,0.8441709450635946,0.8740902474526928,0.8415746519443111,0.0,0.15842534805568892,23358,4166,55901,0.5105874868586894,0.0041105380043481,0.7847766217568167,0.002330334059402,2,3,1,5,E:2N,15N,0.14655352589558165,0.8534464741044183,0.9628006426073968,3,1.0,-0.6201238832160656
RN079,-0.63610832525978,0.0098766796628518,0.7496872348686386,0.8085037149520039,0.4422535211267606,0.0050704225352112674,0.5526760563380282,18439,3550,69541,0.3746521331754839,0.0077082834351321,0.4010474974311733,0.0009794905207769,4,2,3,5,E:2N,15N,0.09527855322247845,0.9047214467775215,0.5470024601594002,7,0.41503749927884376,-0.09822144428293746
RN080,-0.7476095200028642,0.0044779794232654,0.8314070866372122,0.8470410285498203,0.7071067499256616,0.0,0.29289325007433836,21156,3363,68354,0.5016094873550436,0.0039783649721923,0.5273062688430269,0.0019184466516807,3,3,3,2,E:2N,15N,0.1171543994482215,0.8828456005517785,0.8347963393653626,6,0.0,-0.07207651291459549
RN081,-0.7036621486546233,0.0082531634778549,0.8160956175298805,0.772013326987149,0.5402843601895735,0.007732601646295834,0.4519830381641307,14707,4009,94125,0.5478747697225598,0.0054030705053903,0.5277945814470933,0.0037060822387488,2,2,2,2,E:2N,15N,0.16020710059171597,0.839792899408284,0.699838126238159,4,0.0,0.05386962792169668
RN082,-0.834288061228793,0.0032528680117842,0.8685527328714395,0.8248299319727891,0.9504482071713147,0.0,0.04955179282868526,16464,4016,93528,0.7934708955604964,0.004333062476467,0.7984790482428368,0.0033084617479946,1,2,1,2,E:2N,15N,0.21940564465137669,0.7805943553486233,1.1522959707561506,2,0.0,-0.00907724630758809
RN083,-0.8460906388863081,0.0049682135722396,0.8393210827464789,0.881262717923335,0.6418292292932524,0.0,0.3581707707067477,18183,3127,72704,0.4362088618705586,0.0010222697993484,0.7686681830521809,0.0075485401162963,4,2,1,2,E:2N,15N,0.11130830236814375,0.8886916976318563,0.7283063452470798,5,2.0,-0.817341873649521
RN084,-0.8540215874208501,0.0021470157845916,0.9149882540931802,0.9312278078863764,0.823157174619463,0.0,0.17684282538053703,16053,5847,83859,0.5416764985482009,0.0070503978198787,0.8215090787833961,0.0038166300389357,4,2,1,3,E:2N,15N,0.24354822386398137,0.7564517761360187,0.8839482322674587,5,2.0,-0.6008450203229151
RN085,-0.7491123583864501,0.0074222418824409,0.8506350051548144,0.8619192058458569,0.7599696164071401,0.0,0.24003038359285986,14506,2633,88267,0.5361291418132218,0.004954081612169,0.617843755867761,0.003154824498576,2,3,2,2,E:2N,15N,0.1379619415333701,0.8620380584666298,0.8817179281454031,4,0.0,-0.20466149034709302
RN086,-0.6077141906170769,0.0089845659305699,0.7282495282495283,0.7975334531655682,0.5936161930712339,0.003114052160373686,0.4032697547683924,20028,2569,90090,0.4220400019154846,0.0056986915461161,0.3644652947802879,0.0085594430573908,2,4,5,3,E:2N,15N,0.08715281746485312,0.9128471825351469,0.7443151014105474,7,-1.3219280948873622,0.21159830297686374
RN087,-0.7751431046086089,0.0030401881202864,0.8766105742530268,0.8920711486282785,0.7270373566761188,0.0,0.27296264332388115,13268,8111,72024,0.666102279064862,0.0082839857737207,0.5696731231163522,0.0075024044438616,3,4,2,2,E:2N,15N,0.332543844809113,0.6674561551908871,0.8149992943882008,5,0.5849625007211562,0.22560937588557153
RN088,-0.7307917578783835,0.0046848492204516,0.8260220764115956,0.8487376314505036,0.520224171539961,0.0,0.47977582846003897,22537,4104,45569,0.421462407592007,0.0019343692506523,0.5754865585066341,0.0064573656187249,4,2,3,2,E:2N,15N,0.10040916145416921,0.8995908385458308,0.6129387366162746,7,0.41503749927884376,-0.4493782766023349
RN089,-0.5900159096038093,0.0061112688225403,0.7606767763369414,0.7288208898740336,0.47184466019417476,0.012135922330097087,0.5160194174757281,18497,2060,74648,0.4224139518112058,0.0047980698694309,0.4567646906513889,0.0109197536884409,2,2,4,2,E:2N,15N,0.06725247353490625,0.9327475264650937,0.6474082545517136,6,-1.0,-0.11279364422350102
RN090,-0.8441628890855665,0.0021637353189112,0.8871652449910732,0.8923348101567339,0.8007190549563431,0.0,0.1992809450436569,20991,3894,75615,0.6029397515936316,0.0068436890640456,0.8238053888944551,0.001264549811307,2,2,1,2,E:2N,15N,0.1427067600347842,0.8572932399652158,0.8973302910997062,3,1.0,-0.4502897147178232
RN091,-0.6827642633437744,0.0010849608983124,0.7627729885057472,0.8172955311973018,0.6507290606985419,0.012207527975584944,0.3370634113258732,18976,5898,69600,0.5345196501971121,0.0063416675145101,0.451902344235696,0.0061763718462958,2,3,2,2,E:2N,15N,0.19837700935545563,0.8016229906445443,0.7961979918637908,4,0.0,0.242231944792838
RN092,-0.8261927433920243,0.0045566806486779,0.8760187141563538,0.8798092554459738,0.8762135922330098,0.0,0.12378640776699029,18454,3296,79512,0.8025941704872895,0.0091407073843307,0.5748068024260625,0.0060321649396262,1,3,2,3,E:2N,15N,0.15101443212717006,0.84898556787283,0.9959131332266545,3,-1.0,0.48159354221739925
RN093,-0.5213850089286383,0.0111501089963026,0.7025437636761488,0.7555513108256531,0.4165451895043732,0.002551020408163265,0.5809037900874635,20941,2744,65808,0.3814651845205154,0.0032924265830329,0.3944808754294484,0.001710003471236,3,4,5,3,E:2N,15N,0.06737400530503979,0.9326259946949602,0.5513129069277638,8,-0.7369655941662062,-0.04840396807636316
RN094,-0.8229633240047646,0.0041057363535088,0.8595100864553314,0.8307056648907253,0.9248207263474439,0.0,0.0751792736525561,18394,4323,54132,0.7419845268277568,0.0009528809032369,0.8351431074076429,0.0017087293808285,1,3,1,5,E:2N,15N,0.20738665836705053,0.7926133416329495,1.1132953167823876,2,0.0,-0.17063433276788614
RN095,-0.6572491268469882,0.0080621082450488,0.7439946679724694,0.8306548332933558,0.5257060101375814,0.0034757422157856628,0.4708182476466329,16676,6905,73518,0.396211070465144,0.0085246509416627,0.583099787986557,0.001488908318195,6,3,2,2,E:2N,15N,0.20764214620752774,0.7923578537924723,0.6328814196545125,8,1.584962500721156,-0.557473607317577
RN096,-0.6657013198031673,0.0033549592189183,0.7668094446900294,0.8133507975861908,0.6523935530430599,0.006254510464277123,0.341351936492663,21377,4157,65603,0.4758050149894032,0.0020829298084613,0.4351312537055757,0.0058211274424423,2,2,4,6,E:2N,15N,0.13493208617344146,0.8650679138265586,0.8021059977800363,6,-1.0,0.12891983435427293
RN097,-0.8499776522560593,0.0059646033047106,0.7982003440518725,0.8964990529724446,0.6979564338648102,0.0,0.30204356613518973,16367,4453,83127,0.8007972785297199,0.0032539959559137,0.4725231771992281,0.0025709501262104,1,2,4,5,E:2N,15N,0.17479331871098364,0.8252066812890164,0.7785356064244087,5,-2.0,0.7610519761840556
RN098,-0.7544233511611665,0.0032093239378184,0.809576191996972,0.8570906432748538,0.5509138381201044,0.002175805047867711,0.44691035683202784,8208,4596,84543,0.6428279970736027,0.0028576678785678,0.5096153364933804,0.0046449199069041,2,4,3,3,E:2N,15N,0.26465976795233614,0.7353402320476639,0.642771966352497,5,-0.5849625007211563,0.3350240689681587
RN099,-0.3273910855172312,0.0108150358658395,0.6129980754152113,0.625875055383252,0.28117686392510866,0.04847876964226011,0.6703443664326312,22570,2991,56116,0.4215093928849145,0.0051598152401692,0.3918305361914395,0.0060869620434302,3,2,3,2,E:2N,15N,0.056190285294314156,0.9438097147056859,0.44925398688869483,6,0.0,0.10533494614195216
RN100,-0.8474161652063467,0.0012295165519144,0.850420367393195,0.9077214078227386,0.6997555012224939,0.0,0.3002444987775061,14803,4090,75886,0.4748383373395645,0.0007437635716684,0.78003210614171,0.0058123969770847,4,3,1,2,E:2N,15N,0.1755935946990613,0.8244064053009387,0.7708923632207023,5,2.0,-0.7160970870482333
RN001,-0.599525980134925,0.0059132398212723,0.7427723530538005,0.7586856228227097,0.43375040102662815,0.013474494706448507,0.5527751042669233,10621,3117,135798,0.3481737842014457,0.0027560498728509,0.3812041442923937,0.0060468602113564,5,4,3,5,E:4N,15N,0.1436769394261424,0.8563230605738577,0.5717129572231097,8,0.7369655941662062,-0.13075622457789784
RN002,-0.5895903205126989,0.0055539232525752,0.7138762232354745,0.7603682516982482,0.3658810325476992,0.023943135054246164,0.6101758323980546,11188,2673,150012,0.4222173811804778,0.0056300799324948,0.5177625951205344,0.0054210856920314,6,6,2,6,E:4N,15N,0.10311017395888245,0.8968898260411176,0.4811892549833853,8,1.584962500721156,-0.29430477344340256
RN003,-0.5745034018947127,0.0073053033888533,0.7128982581463364,0.7184629803186504,0.42246903032891925,0.030756087142246903,0.5467748825288339,10670,2341,154548,0.361132068440521,0.0049842483760454,0.4216301978021442,0.0057322033379753,5,4,2,6,E:4N,15N,0.11426920854997112,0.8857307914500289,0.5880178128893254,7,1.3219280948873624,-0.2234516617630771
RN004,-0.399748517653058,0.0061873544477447,0.6357568553783238,0.5937871329146155,0.27857616626133097,0.07119168693345125,0.6502321468052178,11782,4523,120307,0.396962011777465,0.0032480511948797,0.3441590296299575,0.0064440296727885,3,3,5,7,E:4N,15N,0.15261627906976744,0.8473837209302325,0.46915157102501454,8,-0.7369655941662062,0.2059255897020212
